is_canceled,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,stays_in_nights,prt
1,23,2,8,24,0,1,2,0,1,Corporate,Corporate,0,0,0,0,0,2,0,Transient-Party,42.0,0,0,1,1
1,35,2,8,24,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,2,1
1,36,2,8,24,0,2,2,0,1,Online TA,TA/TO,0,0,0,4,5,1,0,Transient,68.0,0,2,2,1
1,128,2,8,24,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,5,0,0,Transient,42.0,0,2,2,0
1,20,2,8,24,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,2,1
1,46,2,8,24,1,2,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,75.0,0,0,3,0
1,27,2,8,24,1,2,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,110.0,0,0,3,1
1,46,2,8,24,1,2,2,0,1,Direct,Direct,0,0,0,6,6,0,0,Transient,87.0,0,0,3,0
1,46,2,8,24,1,2,2,0,1,Direct,Direct,0,0,0,6,6,0,0,Transient,87.0,0,0,3,0
1,112,2,8,24,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,2,4,0
1,76,2,8,24,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,2,4,0
1,105,2,8,24,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,2,4,0
1,39,2,8,24,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,4,0
1,25,2,8,24,2,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,0,4,1
1,29,2,8,24,2,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,1,4,1
1,18,2,8,24,2,2,2,0,2,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,94.0,0,0,4,0
1,17,2,8,24,2,2,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,86.0,0,0,4,0
1,50,2,8,24,2,2,2,0,2,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,136.0,0,0,4,1
1,51,2,8,24,2,2,2,0,2,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,98.0,0,1,4,0
1,17,2,8,24,2,3,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,54.72,0,0,5,1
1,34,2,8,24,2,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,5,1
1,191,2,8,24,2,5,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,44.64,0,0,7,1
1,46,2,8,25,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,68.0,0,2,1,0
1,13,2,8,25,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,80.0,0,0,1,1
1,19,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,2,2,0,0,Transient,69.0,0,0,2,1
1,19,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,62.0,0,3,2,0
1,16,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,2,2,0,0,Transient,69.0,0,0,2,1
1,18,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,2,2,0,0,Transient,69.0,0,0,2,1
1,18,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,74.0,0,0,2,0
1,22,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,54.0,0,2,2,0
1,19,2,8,25,1,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,62.0,0,3,2,0
1,48,2,8,25,1,1,2,0,2,Direct,Direct,0,0,0,0,0,0,0,Transient,84.0,0,0,2,0
1,29,2,8,25,1,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,51.0,0,0,2,1
1,78,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,1,3,0
1,21,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,52.0,0,2,3,0
1,26,2,8,25,2,1,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,80.0,0,0,3,0
1,35,2,8,25,2,1,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,0,3,1
1,18,2,8,25,2,1,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,64.68,0,0,3,1
1,12,2,8,25,2,1,1,0,2,Direct,Direct,0,0,0,0,0,3,0,Transient,62.8,0,1,3,0
1,54,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,3,1
1,82,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,2,3,0
1,75,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,52.0,0,1,3,0
1,45,2,8,25,2,1,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,69.0,0,2,3,0
1,26,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,72.0,0,0,3,1
1,82,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,2,3,0
1,38,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,38.4,0,0,3,0
1,35,2,8,25,2,1,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,0,3,1
1,29,2,8,25,2,1,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,58.67,0,1,3,1
1,21,2,8,25,2,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,60.0,0,2,3,1
1,38,2,8,25,2,1,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,0,3,1
1,37,2,8,25,2,2,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,77.0,0,1,4,0
1,186,2,8,25,2,2,2,0,2,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,84.6,0,1,4,1
1,172,2,8,25,2,3,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,46.8,0,1,5,0
1,116,2,8,25,2,5,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,47.14,0,0,7,0
1,116,2,8,25,2,5,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,47.14,0,0,7,0
1,184,2,9,26,2,1,2,0,2,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,82.8,0,1,3,1
1,33,2,9,26,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,0,3,1
1,17,2,9,26,2,1,2,0,2,Online TA,TA/TO,0,0,0,2,2,1,0,Transient,71.46,0,0,3,1
1,40,2,9,26,2,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,40.0,0,0,3,1
1,33,2,9,26,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,0,3,1
1,15,2,9,26,2,4,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,76.5,0,0,6,0
1,2,2,9,27,1,0,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,92.0,0,1,1,0
1,53,2,9,27,1,1,2,0,2,Direct,Direct,0,0,0,0,0,0,0,Transient,54.0,0,0,2,0
1,16,2,9,27,1,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,60.0,0,1,3,0
1,79,2,9,27,1,4,1,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,72.8,0,1,5,0
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient,35.0,0,0,2,1
1,0,2,9,28,0,2,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,44.8,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient,35.0,0,0,2,1
1,63,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,14,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,49,2,9,28,0,2,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,2,1
1,187,2,9,28,0,5,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,55.8,0,0,5,0
1,194,3,9,1,2,5,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,87.0,0,1,7,0
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,26,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,62.0,0,0,25,1
1,50,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,55.8,0,0,25,1
1,240,3,9,1,4,10,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,26.64,0,0,14,0
1,240,3,9,1,4,10,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,26.64,0,0,14,0
1,84,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,55.8,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,84,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,55.8,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,62.0,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,84,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,55.8,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,181,3,9,1,6,19,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,58.6,0,0,25,1
1,182,3,9,1,8,22,2,0,2,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,130.0,0,1,30,0
1,21,3,9,2,0,3,2,0,2,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,112.0,0,1,3,0
0,7,3,9,2,0,3,1,0,1,Groups,TA/TO,0,0,0,0,2,1,0,Transient-Party,29.0,0,1,3,0
1,5,3,9,3,0,1,1,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,80.0,0,0,1,1
1,8,3,9,3,1,2,2,0,1,Groups,Corporate,0,0,0,3,3,2,0,Transient-Party,47.0,0,0,3,1
1,8,3,9,3,1,2,1,0,1,Groups,Corporate,0,0,0,0,3,2,0,Transient-Party,29.0,0,0,3,1
1,8,3,9,3,1,2,2,0,1,Groups,Corporate,0,0,0,0,0,5,0,Transient-Party,37.0,0,0,3,1
1,8,3,9,3,1,2,1,0,1,Groups,Corporate,0,0,0,3,3,1,0,Transient-Party,47.0,0,0,3,0
1,8,3,9,3,1,2,2,0,1,Groups,Corporate,0,0,0,3,3,1,0,Transient-Party,47.0,0,0,3,1
1,39,3,9,4,1,1,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,101.3,0,0,2,1
1,266,3,9,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,2,0,Transient,33.6,0,0,2,1
1,11,3,9,4,2,2,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,75.0,0,0,4,0
1,82,3,9,4,2,5,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,70.0,0,0,7,0
1,168,3,9,4,2,5,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,47.54,0,0,7,0
1,167,3,9,4,2,6,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,47.45,0,0,8,0
1,316,3,9,4,6,15,2,0,1,Online TA,TA/TO,0,0,0,4,4,1,0,Transient,55.8,0,0,21,0
1,9,3,10,5,1,0,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,0,1,1
1,15,3,10,5,2,0,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,2,1
1,30,3,10,5,2,0,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,2,1
1,25,3,10,5,2,1,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,71.0,0,0,3,0
1,17,3,10,5,2,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,68.0,0,0,3,0
1,270,3,10,5,2,2,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,55.8,0,0,4,1
1,270,3,10,5,2,2,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,55.8,0,0,4,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,1,0,1,Groups,TA/TO,0,0,0,4,4,1,0,Transient-Party,45.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,53,3,10,5,2,5,1,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,171,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,4,4,0,0,Transient-Party,45.0,0,0,7,1
1,35,3,10,5,2,5,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,0,7,0
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,53,3,10,5,2,5,1,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,2,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,56.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,53,3,10,5,2,5,1,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,30.0,0,0,7,1
1,312,3,10,5,2,5,1,0,2,Groups,TA/TO,0,0,0,4,4,1,0,Transient-Party,58.0,0,0,7,1
1,124,3,10,5,4,6,1,0,1,Groups,TA/TO,0,0,0,0,0,0,0,Transient-Party,28.8,0,0,10,1
1,195,3,10,5,4,6,1,0,2,Groups,TA/TO,0,0,0,0,0,1,0,Transient-Party,40.14,0,0,10,1
1,4,3,10,6,1,0,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,30.0,0,0,1,1
1,6,3,10,6,1,0,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,55.0,0,0,1,1
1,5,3,10,6,1,1,2,0,1,Complementary,Direct,0,0,0,0,0,0,0,Transient,0.0,0,0,2,1
1,3,3,10,6,1,3,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,32.0,0,0,4,1
1,142,3,10,6,1,5,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,37.8,0,0,6,1
1,1,3,10,7,0,1,1,0,1,Corporate,Corporate,0,0,0,0,0,0,0,Transient,35.0,0,0,1,1
1,19,3,10,7,0,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,0,2,1
1,21,3,10,7,0,2,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,105.0,0,1,2,0
1,220,3,10,7,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,37.8,0,1,3,0
1,218,3,10,7,2,5,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,87.0,0,0,7,0
1,2,3,10,8,0,1,1,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,35.0,0,0,1,1
1,8,3,10,8,0,2,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,105.0,0,0,2,0
1,25,3,10,8,0,3,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,68.0,0,0,3,0
1,321,3,10,8,4,10,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,66.6,0,1,14,0
1,211,3,10,9,0,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,33.3,0,0,1,0
1,0,3,10,9,0,1,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,70.0,0,0,1,1
1,115,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,65.0,0,1,3,1
1,115,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,65.0,0,1,3,1
1,115,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,65.0,0,1,3,1
1,17,3,10,9,0,3,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,56.7,0,0,3,1
1,115,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,65.0,0,1,3,1
1,115,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,65.0,0,1,3,1
1,26,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,3,0
1,100,3,10,9,0,3,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,75.0,0,1,3,1
1,16,3,10,9,0,3,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,55.0,0,0,3,0
1,142,3,10,9,2,3,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,82.0,0,1,5,0
1,142,3,10,9,2,3,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,60.3,0,0,5,0
1,142,3,10,9,2,3,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,82.0,0,1,5,0
1,142,3,10,9,2,3,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,66.3,0,0,5,0
1,142,3,10,9,2,3,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,82.0,0,1,5,0
1,142,3,10,9,2,3,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,60.3,0,0,5,0
1,125,3,10,9,2,4,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,42.0,0,2,6,1
1,64,3,10,9,2,5,2,0,1,Online TA,TA/TO,0,0,0,0,2,1,0,Transient,60.0,0,1,7,1
1,18,3,10,10,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,2,0
1,14,3,10,10,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,2,2,1
1,16,3,10,10,0,2,2,0,1,Direct,Direct,0,0,0,5,6,0,0,Transient,80.0,0,0,2,1
1,14,3,10,10,0,2,2,0,1,Online TA,TA/TO,0,0,0,2,2,0,0,Transient,75.0,0,1,2,1
1,32,3,10,10,2,3,2,0,1,Direct,Direct,0,0,0,6,6,0,0,Transient,97.0,0,0,5,0
1,31,3,10,10,2,3,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,105.0,0,0,5,0
1,148,3,10,10,2,5,2,0,1,Online TA,TA/TO,0,0,0,0,2,1,0,Transient,41.4,0,2,7,1
1,46,3,10,11,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,80.0,0,2,1,0
1,81,3,10,11,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,2,1,0,Transient,60.0,0,1,1,0
1,22,3,10,11,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,4,0
1,88,3,10,11,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,2,0,Transient-Party,34.0,0,0,7,1
1,57,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,64.0,0,0,7,1
1,9,3,10,11,2,5,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,48.0,0,0,7,1
1,15,3,10,11,2,5,2,0,1,Groups,TA/TO,0,0,0,0,2,0,0,Transient-Party,34.0,0,0,7,1
1,39,3,10,11,2,5,2,0,1,Online TA,TA/TO,0,0,0,7,7,0,0,Transient,105.0,0,0,7,0
1,339,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,64.0,0,0,7,1
1,332,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,71.0,0,0,7,1
1,332,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,71.0,0,0,7,1
1,339,3,10,11,2,5,1,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,51.0,0,0,7,1
1,57,3,10,11,2,5,1,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,51.0,0,0,7,1
1,339,3,10,11,2,5,1,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,51.0,0,0,7,1
1,339,3,10,11,2,5,1,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,51.0,0,0,7,1
1,88,3,10,11,2,5,2,0,1,Groups,TA/TO,0,0,0,0,0,2,0,Transient-Party,34.0,0,0,7,1
1,57,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,64.0,0,0,7,1
1,332,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,71.0,0,0,7,1
1,39,3,10,11,2,5,3,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,100.0,0,0,7,0
1,339,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,64.0,0,0,7,1
1,46,3,10,11,2,5,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,89.0,0,0,7,0
1,332,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,71.0,0,0,7,1
1,57,3,10,11,2,5,2,0,2,Groups,TA/TO,0,0,0,3,3,0,0,Transient-Party,64.0,0,0,7,1
